#Taxa	bin0	entropy	bin1	entropy	bin2	entropy	bin3	entropy	bin4	entropy	bin5	entropy	bin6	entropy	bin7	entropy	bin8	entropy	bin9	entropy	bin10	entropy	bin11	entropy	bin12	entropy	bin13	entropy	bin14	entropy	bin15	entropy	bin16	entropy	bin17	entropy	bin18	entropy	bin19	entropy	bin20	entropy
Neognathae	104.15476	1.35236	104.71815	1.35632	111.77555	1.33842	91.84465	1.31488	103.82006	1.31643	115.14665	1.32706	127.03450	1.31863	108.51228	1.34244	280.23203	1.33165	301.69269	1.35921	229.94923	1.32294	174.29046	1.35415
Sciurinae	36.00000	1.37606	32.00000	1.34023	34.40761	1.35527	33.53060	1.33770	37.05556	1.29830	34.05882	1.32665	35.00000	1.31894	28.35987	1.34120	33.16099	1.32244	45.38611	1.35680	46.28535	1.32339
Ursidae	121.75474	1.36699	140.76355	1.34209	109.51711	1.37510	128.64219	1.36260	135.00007	1.31475	160.50833	1.34100	124.60331	1.34495	130.81958	1.35792	117.30353	1.34609	147.49811	1.36915	139.19054	1.33797
Xerinae	52.86893	1.33020	60.47164	1.34014	59.76189	1.33612	53.30263	1.30185	41.04222	1.31231	69.04557	1.31046	46.21262	1.33296	56.94088	1.32665	62.80130	1.34328	57.85949	1.32668	50.06825	1.33677
