Neognathae	57	86	35	81	26	57	32	31	39	76	39	37	83	65	42	67	34	57	50	34	61	50	71	27	50	49	73	43	28	54	48	32	44	48	61	76	37	30	39	24	53	88	36	53	48	30	55	52	39	35	63	47	48	35	31	49	78	52	39	82	74	43	77	101	65	27	37	33	51	69	44	38	78	58	60	35	61	26	41	44	65	27	63	47	51	42	28	51	55	46	63	58	33	34	50	45	51	62	41	46	52	37	29	57	27	50	44	59	36	91	56	39	53	34	64	55	42	101	48	31	64	29	74	39	33	66	30	41	49	36	31	45	38	47	66	67	72	45	28	57	32	50	58	45	35	36	58	52	34	29	50	70	49	79	35	32	56	43	31	58	56	41	35	36	48	66	42	64	49	38	47	58	78	46	42	61	49	55	63	44	39	108	57	51	56	33	33	78	39	37	35	57	24	64	42	38	54	53	29	59	49	46	71	70	40	64	53	33	49	47	47	69	75	37	43	33	35	31	48	39	45	31	32	48	55	33	45	55	55	42	62	44	57	35	39	26	66	74	83	39	48	42	79	51	33	37	40	77	31	46	37	70	46	47	62	41	32	74	55	26	46	33	72	26	64	83	79	28	55	60	30	64	43	49	42	35	71	81	64	36	56	51	41	54	65	28	53	28	54	49	88	59	55	40	32	66	31	42	41	56	68	37	52	63	42	37	39	42	41	55	61	72	44	68	50	27	61	50	58	38	36	39	43	42	62	66	61	49	43	42	43	59	38	59	42	84	40	54	38	35	36	73	49	50	39	29	32	57	37	35	38	63	53	66	42	74	53	44	39	51	99	55	38	57	85	35	46	63	72	36	55	45	48	41	25	69	56	31	33	37	35	91	38	56	41	45	75	39	38	30	46	35	47	83	45	76	48	59	53	47	48	47	36	53	40	41	43	80	28	35	71	65	34	40	45	53	41	67	41	75	50	54	56	36	30	57	35	72	59	54	38	40	82	30	104	50	43	43	43	29	47	43	46	48	36	53	53	53	45	42	73	51	39	75	37	50	64	81	50	37	51	36	45	52	36	53	55	43	69	47	92	49	39	33	67	94	44	40	51	41	46	39	51	35	45	58	53	48	38	53	59	45	81	46	53	48	75	55	57	32	95	55	96	70	51	51	37	47	63	60	57	45	38	52	43	36	40	31	41	75	48	34	45	48	86	46	79	52	42	31	76	39	75	74	46	33	48	58	39	64	55	41	36	59	36	47	51	44	38	39	50	40	33	45	70	81	77	39	40	27	39	61	45	72	26	50	56	50	29	26	52	61	55	52	42	51	56	52	50	49	37	38	49	54	34	37	52	27	34	42	30	50	54	25	26	34	29	42	53	43	34	67	53	55	45	56	41	36	54	51	37	66	48	47	34	39	76	54	31	74	47	60	67	40	50	51	42	43	75	53	34	112	48	70	40	39	35	75	54	38	42	43	48	36	47	26	37	47	51	52	52	44	30	46	54	32	51	52	71	39	68	56	56	40	81	50	38	62	52	28	31	37	45	32	26	57	49	55	54	55	40	42	52	27	33	37	48	44	42	50	38	55	55	60	39	51	38	44	24	53	32	50	62	65	42	61	45	24	36	48	44	38	63	60	34	28	35	40	47	62	42	99	51	83	55	72	40	82	58	50	46	38	50	44	47	32	64	55	68	41	44	44	65	47	52	39	44	36	77	51	52	58	70	29	68	47	35	62	89	34	62	36	54	44	43	48	60	51	27	30	33	39	74	30	95	46	25	55	50	48	48	50	49	36	70	61	82	35	31	56	78	37	31	41	33	50	41	28	28	72	58	48	31	47	65	57	49	70	45	52	24	64	51	71	38	62	47	44	46	36	73	36	34	34	49	25	37	46	59	70	29	28	56	38	35	31	71	56	68	29	98	47	104	56	57	63	70	40	37	37	31	67	39	31	53	29	63	35	31	44	42	54	62	50	70	40	30	55	59	54	73	46	55	59	53	39	27	37	61	62	44	57	67	52	47	51	37	48	45	45	56	61	39	55	43	57	31	34	59	50	74	46	69	65	28	40	47	65	25	78	50	24	55	47	45	31	41	35	33	55	57	114	43	65	36	34	45	35	38	38	37	61	44	42	50	58	74	32	78	62	46	75	39	54	95	66	77	46	91	57	56	51	58	35	44	28	24	61	56	39	54	66	47	62	52	45	26	40	49	53	55	51	49	47	72	53	30	38	40	53	43	44	36	54	55	34	67	46	66	40	41	50	51	39	51	39	62	55	79	40	62	39	58	32	54	85	111	33	50	62	48	47	52	77	41	80	39	46	75	54	78	51	41	34	53	65	43	76	40	85	64	35	48	48	90	69	61	46	69	30	32	56	57	24	45	34	40	30	46	76	37	34	43	51	45	70	47	52	52	60	51	60	41	51	47	35	38	56	43	56	80	47	38	34	66	52	66	69	33	25	40	55	39	47	57	35	39	49	54	43	69	49	32	49	31	41	42	31	42
Sciurinae	63	46	38	91	56	35	75	35	48	42	31	60	48	53	61	24	43	36	60	51	55	50	44	77	51	41	89	62	44	29	30	56	52	78	42	28	72	48	74	37	54	70	47	44	46	66	46	59	50	68	28	34	44	104	32	50	70	55	59	59	27	39	52	45	55	55	119	46	61	35	27	30	71	81	36	56	51	65	80	76	48	48	41	53	65	36	39	104	43	43	43	39	53	73	50	50	37	45	48	38	35	53	59	36	49	55	96	63	38	40	48	52	38	59	76	31	47	38	39	43	77	32	48	40	29	35	31	51	29	27	54	26	34	43	34	53	45	51	39	50	75	75	42	34	42	39	41	36	37	55	61	39	68	25	39	40	61	43	84	38	73	50	57	29	52	51	54	60	34	37	35	32	38	46	46	29	35	61	36	28	35	49	53	49	72	30	40	53	51	34	40	51	62	32	48	43	54	34	69	45	40	51	45	35	52	66	39	35	54	69	49	28	114	55	38	37	44	32	57	57	45	37	42	50	49	54	31	30	36	52	35	101	35	51	38	63	52	40	63	33	50	46	48	52	74	41	42	72	57	58	50	56	49	47	44	61	51	56	42	47	46	71	70	40	75	37	35	48	55	41	39	26	53	83	51	40	70
Ursidae	39	76	54	31	74	33	47	60	67	50	33	51	42	45	43	75	53	34	27	112	30	30	48	70	43	40	39	33	35	35	75	54	38	42	43	35	25	48	37	36	47	52	41	37	47	51	52	26	52	44	44	54	32	51	60	52	71	56	68	39	56	56	40	81	50	34	62	48	28	37	35	38	39	29	54	78	24	35	46	37	75	39	54	95	66	77	46	91	57	56	44	28	24	61	39	34	54	66	35	28	29	65	47	43	62	45	26	40	49	53	51	49	47	28	72	53	30	40	53	43	25	44	36	54	51	28	55	34	34	67	31	46	66	40	77	29	51	48	31	62	55	79	40	62	39	58	33	54	32	85	33	50	62	48	47	44	77	60	41	80	50	46	46	75	51	41	36	36	34	53	41	65	46	29	43	76	40	85	47	48	48	90	32	69	61	44	46	69	54	52	56	57	45	51	40	30	76	37	34	51	44	47	45	40	70	34	33	47	32	31	52	52	60	51	45	60	24	27	41	41	51	47	33	38	56	43	56	25	30	80	47	38	66	52	59	58	66	69	40	39	47	57	35	26	39	37	49	35	54	29	69	49	32	61	31	51	28	53	28	54	42	34	44	88	47	59	55	40	37	32	66	31	42	39	33	56	47	68	55	52	63	42	37	62	39	35	42	75	36	61	72	44	68	51	41	50	27	61	50	58	38	54	43	42	62	39	66	61	49	43	42	43	57	59	42	55	33	45	55	46	55	62	41	44	27	28	57	35	39	66	53	74	83	26	39	48	42	79	31	51	37	40	77	31	46	70	28	47	62	41	32	74	43	55	119	26	46	33	61	35	27	69	64	83	79	55	60	64	43	49	42	35	41	71	39	81	33	64	41	36	56	48	46	54	65	34	80	59	53	47	48	47	36	41	53	40	71	43	80	38	28	35	71	38	25	65	46	34	34	53	49	40	45	53	41	43	67	53	40	75	50	54	56	101	53	30	57	72	28	59	54	41	29	40	34	26	82	30	104	30	38	50	43	33	43	36	47	32	29	47	43	46	48	36	53	53	31	43	50	53	45	42	73	51	39	55	50	64	81	50	51	70	37	51	45	52	53	43	61	69	47	92	49	39	67	94	44	40	51	42	46	36	25	38	67	39	51	34	35	45	58	53	48	53	34	38	64	31	53	59	45	34	81	46	25	53	48	75	46	36	43	55	57	33	29	95	55	96	24	70	51	32	44	64	51	37	47	60	57	46	34	46	52	43	38	54	36	41	48	75	48	34	24	45	41	32	40	34	48	86	46	79	52	44	42	49	48	29	76	36	39	75	74	33	51	58	39	61	36	64	55	41	31	36	59	75	47	47	46	51	38	39	50	33	45	36	43	70	59	81	77	39	27	61	72	48	24	53	26	50	56	50	40	29	52	61	52	42	43	38	52	50	31	49	37	51	44	34	37	52	29	38	31	42	30	50	54	55	26	34	31	42	57	67	53	31	50	55	45	56	41	54	41	27	66	27	63	48	28	51	47	52	64	39	47	51	32	37	48	70	45	52	47	41	45	61	55	43	57	34	59	50	74	46	69	40	47	48	65	25	78	48	50	39	55	47	41	28	45	41	35	33	55	57	114	28	43	55	65	34	45	46	38	38	61	42	44	42	50	74	34	57	30	86	81	57	39	45	37	83	65	67	34	32	30	50	34	61	36	50	35	71	50	35	40	33	43	54	31	48	32	52	50	32	61	76	37	39	36	53	88	36	35	53	53	48	43	26	55	52	34	39	63	47	48	31	49	78	52	39	82	74	43	101	32	30	65	37	58	35	40	51	69	76	46	78	48	60	35	61	44	65	63	35	37	52	42	28	27	51	55	31	57	46	63	35	44	58	33	35	36	32	28	50	45	51	62	32	41	38	46	52	34	67	29	29	50	44	33	39	42	25	91	56	35	53	50	34	64	55	64	26	42	101	48	64	29	37	52	74	47	66	41	28	49	36	36	45	52	38	47	66	42	67	28	72	45	57	30	32	43	50	58	34	35	37	35	36	58	29	34	50	70	30	67	49	47	79	35	93	32	56	43	31	35	58	56	44	41	36	48	39	66	42	57	64	47	48	40	58	78	46	33	61	28	48	55	63	44	43	108	57	56	52	60	78	48	37	35	31	29	64	29	36	62	42	38	54	53	46	59	49	48	26	71	70	64	53	32	49	41	36	69	75	37	43	41	32	31	48	39	45	31	32	27	48	84	40	54	67	38	35	36	73	49	50	50	39	57	36	63	36	37	38	63	50	53	66	57	42	29	74	53	44	39	51	99	55	29	29	38	63	57	85	46	46	63	72	36	60	55	45	48	41	38	45	69	33	35	91	41	45	38	46	45	83	34	26	57	49	55	54	55	40	42	52	26	33	37	37	48	44	39	40	32	42	32	50	31	55	55	60	39	51	38	48	53	29	50	62	42	61	25	43	45	39	43	48	48	40	51	44	46	38	63	60	34	42	40	42	40	54	47	62	42	99	83	79	43	42	88	72	40	82	58	50	44	32	64	55	68	41	38	44	65	47	52	44	44	77	51	52	41	58	70	29	41	31	28	68	40	32	47	63	28	46	35	62	89	37	34	62	61	54	48	39	61	51	54	74	30	25	29	95	60	46	55	50	64	67	35	48	50	49	70	61	35	82	35	44	34	45	56	52	78	25	37	30	50	52	33	43	50	42	72	58	48	37	31	51	74	37	37	54	65	29	57	33	49	36	70	39	33	52	52	39	64	51	33	71	51	38	36	57	47	47	44	50	66	32	73	28	36	34	34	43	49	24	42	54	46	70	65	44	37	50	38	79	75	33	24	68	40	29	28	44	46	36	104	56	57	63	31	63	70	70	40	37	37	31	67	39	53	42	43	33	44	42	26	54	62	30	50	70	55	44	29	59	54	41	73	28	37	49	55	42	59	53	65	39	37	26	61	40	62	44	57	43
Xerinae	57	85	35	60	45	69	56	33	37	45	38	49	55	55	52	33	37	44	39	24	32	29	50	62	43	39	48	46	40	40	62	27	60	99	88	59	72	40	29	58	46	44	64	55	44	65	52	41	70	28	68	40	28	62	37	61	54	43	48	60	33	95	60	43	50	67	48	49	70	61	35	37	30	50	41	52	50	29	58	51	65	39	64	51	27	51	54	36	49	65	43	38	79	31	71	31	75	33	98	46	57	49	63	70	70	37	27	67	43	29	33	54	29	46	29	54	28	49	55	53	39	40	62	44	67	47	32	70	47	56	31	57	59	46	69	59	65	25	74	43	28	72	69	83	64	35	35	39	64	48	54	47	36	40	43	71	38	25	65	34	41	67	40	75	50	36	101	53	38	26	82	38	43	36	47	32	36	53	50	39	64	81	51	70	37	49	40	46	51	58	53	34	64	31	53	81	31	53	55	57	32	51	37	47	60	32	28	54	41	30	48	41	34	79	47	36	36	39	46	39	36	64	36	75	47	46	44	33	45	59	72	53	50	56	28	45	52	61	31	55	35	52	50	49	54	31	34	42	57	55	54	41	37	66	33	63	76	54	33	42	45	43	53	112	40	39	35	54	48	44	37	66	30	39	40	55	37	33	26	72	61	50	36	54	62	59	42	40	39	29	32	63	38	50	66	42	74	53	38	36	37	27	26	46	51	32	52	39	81	45	54	77	44	56	34	54	66	28	29	43	52	45	28	47	37	38	56	44	54	31	46	29	79	62	54	111	33	77	80	50	78	51	36	41	46	85	48	90	61	44	69	52	40	76	47	66	34	33	52	60	30	41	41	33	30	47	69	47	57	49	48	50	28	39	24	37	45	36	33	55	65	34	46	38	50	58	74	30	86	35	81	39	83	32	30	50	71	73	42	44	52	48	61	37	88	48	43	30	55	47	48	49	52	82	43	77	33	69	44	48	60	35	61	26	41	44	47	51	42	51	57	46	44	34	51	35	46	50	29	27	44	35	34	42	101	31	43	39	30	38	36	66	67	28	43	45	36	52	29	34	49	79	93	43	58	56	44	36	35	36	36	48	66	29	57	64	48	58	42	30	44	32	57	37	35	57	64	36	46	46	64	54	28	69	31	39	45	31	32	55	45	44	57	66	24	48	42	37	46	37	47	25
